customer_id,Min of Recency,Count of product_id,Sum of Profit,R_score,F_score,M_score,RFM Value,Customer Title
2903,26,3,1370.8,3,1,1,311,Silver
2904,23,7,3163.39,3,3,3,333,Gold
2905,8,4,689.79,4,1,1,411,Gold
2906,45,4,1408.35,3,1,1,311,Silver
2907,74,7,5213.35,2,3,4,234,Silver
2908,1,6,2066.49,4,2,2,422,Platinum
2909,83,7,4644.23,2,3,4,234,Silver
2910,46,8,3564.73,2,4,3,243,Silver
2911,283,2,687.51,1,1,1,111,Bronze
2912,46,13,8835.01,2,4,4,244,Silver
2913,89,6,1548.65,1,2,1,121,Bronze
2914,12,12,6835.96,4,4,4,444,Platinum
2915,33,7,1661.98,3,3,1,331,Gold
2916,24,7,2509.8,3,3,2,332,Gold
2917,148,5,3758.87,1,2,3,123,Bronze
2918,51,7,3469.6,2,3,3,233,Silver
2919,21,6,3489.33,3,2,3,323,Gold
2920,99,2,1774.7,1,1,1,111,Bronze
2921,57,5,2718.28,2,2,2,222,Silver
2922,1,5,3257.52,4,2,3,423,Platinum
2923,13,7,3149.25,4,3,3,433,Platinum
2924,64,6,2561.67,2,2,2,222,Silver
2925,93,5,2770.16,1,2,2,122,Bronze
2926,143,4,1341.68,1,1,1,111,Bronze
2927,99,3,2440.02,1,1,2,112,Bronze
2928,175,5,3739.81,1,2,3,123,Bronze
2929,1,9,6692.39,4,4,4,444,Platinum
2930,71,7,3166.93,2,3,3,233,Silver
2931,57,6,1700.55,2,2,1,221,Silver
2932,19,10,5823.71,3,4,4,344,Gold
2933,95,5,1241.68,1,2,1,121,Bronze
2934,61,6,3777.26,2,2,3,223,Silver
2935,6,7,2017.18,4,3,2,432,Platinum
2936,59,7,5550.62,2,3,4,234,Silver
2937,7,7,6294.38,4,3,4,434,Platinum
2938,125,5,4655.53,1,2,4,124,Bronze
2939,90,4,1600.41,1,1,1,111,Bronze
2940,94,7,4384.62,1,3,4,134,Bronze
2941,172,5,2769.25,1,2,2,122,Bronze
2942,9,8,3872.23,4,4,3,443,Platinum
2943,52,7,2125.22,2,3,2,232,Silver
2944,30,6,1458.81,3,2,1,321,Gold
2945,49,3,397.23,2,1,1,211,Bronze
2946,31,10,3823.38,3,4,3,343,Gold
2947,14,6,4595.07,4,2,4,424,Platinum
2948,111,5,2670.13,1,2,2,122,Bronze
2949,13,3,952.9,4,1,1,411,Gold
2950,75,3,645.99,2,1,1,211,Bronze
2951,85,9,4729.73,2,4,4,244,Silver
2952,27,5,2543.89,3,2,2,322,Gold
2953,75,5,2881.21,2,2,3,223,Silver
2954,6,6,2388.19,4,2,2,422,Platinum
2955,19,8,4306.13,3,4,4,344,Gold
2956,97,7,2683.67,1,3,2,132,Bronze
2957,98,3,2844.83,1,1,3,113,Bronze
2958,4,7,1892.12,4,3,2,432,Platinum
2959,134,3,1835.26,1,1,2,112,Bronze
2960,88,3,2935.67,2,1,3,213,Silver
2961,2,6,6234.87,4,2,4,424,Platinum
2962,77,3,444.65,2,1,1,211,Bronze
2963,55,5,1205.87,2,2,1,221,Silver
2964,168,2,2411.89,1,1,2,112,Bronze
2965,90,6,2422.72,1,2,2,122,Bronze
2966,32,5,2629.22,3,2,2,322,Gold
2967,10,3,2466.28,4,1,2,412,Platinum
2968,171,7,1644.27,1,3,1,131,Bronze
2969,11,6,2998.03,4,2,3,423,Platinum
2970,98,4,1111.11,1,1,1,111,Bronze
2971,27,3,1511.32,3,1,1,311,Silver
2972,56,4,1188.88,2,1,1,211,Bronze
2973,93,4,2016.03,1,1,2,112,Bronze
2974,159,2,255.19,1,1,1,111,Bronze
2975,169,3,2020.68,1,1,2,112,Bronze
2976,6,4,3521.63,4,1,3,413,Platinum
2977,9,5,1936.24,4,2,2,422,Platinum
2978,147,3,827.71,1,1,1,111,Bronze
2979,114,4,2582.78,1,1,2,112,Bronze
2980,15,6,2573.04,4,2,2,422,Platinum
2981,52,7,2643.87,2,3,2,232,Silver
2982,117,7,6366.75,1,3,4,134,Bronze
2983,129,5,3344.17,1,2,3,123,Bronze
2984,158,5,3865.97,1,2,3,123,Bronze
2985,38,10,6308.16,3,4,4,344,Gold
2986,28,9,5017.74,3,4,4,344,Gold
2987,17,5,2846.67,4,2,3,423,Platinum
2988,32,8,3034.97,3,4,3,343,Gold
2989,70,9,6845.06,2,4,4,244,Silver
2990,14,7,2584.69,4,3,2,432,Platinum
2991,75,6,2602.52,2,2,2,222,Silver
2992,9,8,6871.54,4,4,4,444,Platinum
2993,9,8,5400.88,4,4,4,444,Platinum
2994,15,3,179.84,4,1,1,411,Gold
2995,10,5,3066.68,4,2,3,423,Platinum
2996,21,3,1751.72,3,1,1,311,Silver
2997,31,6,2035.02,3,2,2,322,Gold
2998,66,3,2511.7,2,1,2,212,Silver
2999,8,11,8095.2,4,4,4,444,Platinum
3000,42,4,3354.27,3,1,3,313,Gold
3001,104,4,3378.57,1,1,3,113,Bronze
3002,44,7,3193.23,3,3,3,333,Gold
3003,111,9,5168.14,1,4,4,144,Bronze
3004,113,5,3550.04,1,2,3,123,Bronze
3005,189,3,2602.31,1,1,2,112,Bronze
3006,30,4,3901.96,3,1,3,313,Gold
3007,3,7,4500.3,4,3,4,434,Platinum
3008,5,6,3216.01,4,2,3,423,Platinum
3009,88,4,2250.3,2,1,2,212,Silver
3010,110,5,2413.32,1,2,2,122,Bronze
3011,35,4,1349.76,3,1,1,311,Silver
3012,3,6,6440.13,4,2,4,424,Platinum
3013,4,9,3849.19,4,4,3,443,Platinum
3014,19,9,4656.84,3,4,4,344,Gold
3015,46,10,6814.58,2,4,4,244,Silver
3016,0,5,4253.5,4,2,4,424,Platinum
3017,57,6,4124.12,2,2,4,224,Silver
3018,19,5,1798.21,3,2,2,322,Gold
3019,64,3,1138.54,2,1,1,211,Bronze
3020,22,12,2771.48,3,4,2,342,Gold
3021,60,7,2943.78,2,3,3,233,Silver
3022,31,5,2614.37,3,2,2,322,Gold
3023,132,4,661.94,1,1,1,111,Bronze
3024,50,2,3321.76,2,1,3,213,Silver
3025,125,2,1652.3,1,1,1,111,Bronze
3026,92,6,1886.6,1,2,2,122,Bronze
3027,31,5,1393.66,3,2,1,321,Gold
3028,46,5,3043.16,2,2,3,223,Silver
3029,121,4,1922.75,1,1,2,112,Bronze
3030,24,7,2713.38,3,3,2,332,Gold
3031,2,5,2910.87,4,2,3,423,Platinum
3032,40,7,6183.31,3,3,4,334,Gold
3033,158,2,1418.21,1,1,1,111,Bronze
3034,48,5,2661.28,2,2,2,222,Silver
3035,38,5,2429.16,3,2,2,322,Gold
3036,156,5,3750.72,1,2,3,123,Bronze
3037,185,3,1404.96,1,1,1,111,Bronze
3038,46,6,3194.93,2,2,3,223,Silver
3039,69,9,4762.49,2,4,4,244,Silver
3040,203,2,2981.95,1,1,3,113,Bronze
3041,124,2,1211.57,1,1,1,111,Bronze
3042,11,6,1629.25,4,2,1,421,Platinum
3043,11,4,2535.47,4,1,2,412,Platinum
3044,4,9,5793.33,4,4,4,444,Platinum
3045,65,6,5802.77,2,2,4,224,Silver
3046,228,5,3229.86,1,2,3,123,Bronze
3047,34,5,3909.14,3,2,3,323,Gold
3048,4,13,8379.96,4,4,4,444,Platinum
3049,43,3,1833.49,3,1,2,312,Gold
3050,66,9,6353.12,2,4,4,244,Silver
3051,140,4,2117.44,1,1,2,112,Bronze
3052,54,2,666.31,2,1,1,211,Bronze
3053,193,4,2338.53,1,1,2,112,Bronze
3054,2,5,3330.78,4,2,3,423,Platinum
3055,58,10,5955.54,2,4,4,244,Silver
3056,19,4,1246.69,3,1,1,311,Silver
3057,28,7,5049.14,3,3,4,334,Gold
3058,24,5,5935.45,3,2,4,324,Gold
3059,142,2,2731.31,1,1,2,112,Bronze
3060,29,11,5684.73,3,4,4,344,Gold
3061,59,9,3232.76,2,4,3,243,Silver
3062,46,6,2857.68,2,2,3,223,Silver
3063,92,5,1065.54,1,2,1,121,Bronze
3064,55,7,2410.92,2,3,2,232,Silver
3065,5,5,1367.38,4,2,1,421,Platinum
3066,164,4,1516.28,1,1,1,111,Bronze
3067,39,6,3575.9,3,2,3,323,Gold
3068,79,6,3084.65,2,2,3,223,Silver
3069,70,3,1775.48,2,1,1,211,Bronze
3070,119,4,399.21,1,1,1,111,Bronze
3071,158,4,473.43,1,1,1,111,Bronze
3072,67,7,3373.78,2,3,3,233,Silver
3073,251,3,1264.33,1,1,1,111,Bronze
3074,10,7,4781.58,4,3,4,434,Platinum
3075,81,6,2741.29,2,2,2,222,Silver
3076,209,4,1904.31,1,1,2,112,Bronze
3077,16,7,3672.15,4,3,3,433,Platinum
3078,169,3,1750.43,1,1,1,111,Bronze
3079,131,4,1903.52,1,1,2,112,Bronze
3080,4,9,4665.71,4,4,4,444,Platinum
3081,106,6,5502.82,1,2,4,124,Bronze
3082,16,5,1742.13,4,2,1,421,Platinum
3083,69,6,2308.56,2,2,2,222,Silver
3084,15,6,3082.9,4,2,3,423,Platinum
3085,25,5,2076.68,3,2,2,322,Gold
3086,11,10,5713.88,4,4,4,444,Platinum
3087,84,6,3708.87,2,2,3,223,Silver
3088,3,7,2487.23,4,3,2,432,Platinum
3089,27,4,3618.44,3,1,3,313,Gold
3090,198,5,3132.29,1,2,3,123,Bronze
3091,307,2,1323.12,1,1,1,111,Bronze
3092,160,3,920.72,1,1,1,111,Bronze
3093,68,9,2964.62,2,4,3,243,Silver
3094,161,7,2859.96,1,3,3,133,Bronze
3095,36,5,2799.49,3,2,3,323,Gold
3096,15,3,2717.1,4,1,2,412,Platinum
3097,60,3,2427.07,2,1,2,212,Silver
3098,38,4,2968.25,3,1,3,313,Gold
3099,83,2,2079.57,2,1,2,212,Silver
3100,20,4,3919.57,3,1,3,313,Gold
3101,61,4,614.62,2,1,1,211,Bronze
3102,106,5,2883.51,1,2,3,123,Bronze
3103,59,8,5040.88,2,4,4,244,Silver
3104,49,7,3686.72,2,3,3,233,Silver
3105,10,6,4916.08,4,2,4,424,Platinum
3106,199,5,3738.75,1,2,3,123,Bronze
3107,95,4,3159.09,1,1,3,113,Bronze
3108,53,7,5916.21,2,3,4,234,Silver
3109,169,5,3080.63,1,2,3,123,Bronze
3110,17,3,1429.54,4,1,1,411,Gold
3111,48,5,1831.96,2,2,2,222,Silver
3112,11,8,3035.96,4,4,3,443,Platinum
3113,109,8,4144.86,1,4,4,144,Bronze
3114,3,6,2760.99,4,2,2,422,Platinum
3115,195,5,4020.91,1,2,3,123,Bronze
3116,87,6,2861.63,2,2,3,223,Silver
3117,25,9,8531.16,3,4,4,344,Gold
3118,12,9,6243.82,4,4,4,444,Platinum
3119,5,4,2330.39,4,1,2,412,Platinum
3120,20,7,4179.11,3,3,4,334,Gold
3121,48,6,3164.13,2,2,3,223,Silver
3122,143,5,3920.9,1,2,3,123,Bronze
3123,0,4,1248.49,4,1,1,411,Gold
3124,38,3,401.5,3,1,1,311,Silver
3125,9,4,1702.43,4,1,1,411,Gold
3126,40,8,4916.64,3,4,4,344,Gold
3127,35,4,3898.5,3,1,3,313,Gold
3128,104,5,3687.54,1,2,3,123,Bronze
3129,16,5,3590.37,4,2,3,423,Platinum
3130,0,5,3792.78,4,2,3,423,Platinum
3131,17,8,2725.76,4,4,2,442,Platinum
3132,23,5,3426.54,3,2,3,323,Gold
3133,11,6,2323.16,4,2,2,422,Platinum
3134,64,7,7491.11,2,3,4,234,Silver
3135,121,7,3983.97,1,3,3,133,Bronze
3136,25,4,1210.21,3,1,1,311,Silver
3137,116,7,2841.26,1,3,3,133,Bronze
3138,69,5,3168.15,2,2,3,223,Silver
3139,11,3,1783.8,4,1,1,411,Gold
3140,40,3,673.21,3,1,1,311,Silver
3141,70,7,1696.39,2,3,1,231,Silver
3142,12,4,900,4,1,1,411,Gold
3143,20,11,3361.84,3,4,3,343,Gold
3144,64,3,665.17,2,1,1,211,Bronze
3145,68,7,4067.64,2,3,3,233,Silver
3146,54,8,6856.09,2,4,4,244,Silver
3147,3,6,1273.08,4,2,1,421,Platinum
3148,55,6,3460.33,2,2,3,223,Silver
3149,22,3,2036.78,3,1,2,312,Gold
3150,87,8,1234.13,2,4,1,241,Silver
3151,13,9,2916.57,4,4,3,443,Platinum
3152,11,6,2168.41,4,2,2,422,Platinum
3153,127,5,4732.48,1,2,4,124,Bronze
3154,14,7,2243.1,4,3,2,432,Platinum
3155,43,4,1250.08,3,1,1,311,Silver
3156,4,3,311.61,4,1,1,411,Gold
3157,10,8,4886.13,4,4,4,444,Platinum
3158,16,6,2532.4,4,2,2,422,Platinum
3159,25,2,3222.44,3,1,3,313,Gold
3160,52,5,3690.82,2,2,3,223,Silver
3161,83,1,198.22,2,1,1,211,Bronze
3162,110,2,2133.88,1,1,2,112,Bronze
3163,14,6,1496.78,4,2,1,421,Platinum
3164,98,5,2601.59,1,2,2,122,Bronze
3165,77,8,3167.89,2,4,3,243,Silver
3166,47,7,5155.63,2,3,4,234,Silver
3167,73,4,3438.79,2,1,3,213,Silver
3168,91,5,5170.51,1,2,4,124,Bronze
3169,0,7,4539.95,4,3,4,434,Platinum
3170,44,6,4344.71,3,2,4,324,Gold
3171,75,3,2072.72,2,1,2,212,Silver
3172,55,4,676.98,2,1,1,211,Bronze
3173,45,6,4681.85,3,2,4,324,Gold
3174,24,6,2346.62,3,2,2,322,Gold
3175,260,3,1801.14,1,1,2,112,Bronze
3176,24,9,2701.29,3,4,2,342,Gold
3177,68,7,2163.59,2,3,2,232,Silver
3178,29,5,4339.76,3,2,4,324,Gold
3179,268,1,459.46,1,1,1,111,Bronze
3180,145,2,1189.2,1,1,1,111,Bronze
3181,9,6,5001,4,2,4,424,Platinum
3182,84,4,909.45,2,1,1,211,Bronze
3183,11,8,2059.05,4,4,2,442,Platinum
3184,68,8,5310.3,2,4,4,244,Silver
3185,18,7,1939.76,4,3,2,432,Platinum
3186,19,5,4279.33,3,2,4,324,Gold
3187,63,5,1034.7,2,2,1,221,Silver
3188,116,5,1363.16,1,2,1,121,Bronze
3189,56,2,50.18,2,1,1,211,Bronze
3190,92,8,2529.3,1,4,2,142,Bronze
3191,7,8,5673.64,4,4,4,444,Platinum
3192,188,4,2865.09,1,1,3,113,Bronze
3193,10,6,2362.31,4,2,2,422,Platinum
3194,86,3,2310.75,2,1,2,212,Silver
3195,49,9,3603.19,2,4,3,243,Silver
3196,50,7,2929.01,2,3,3,233,Silver
3197,3,5,2762.32,4,2,2,422,Platinum
3198,101,4,3989.35,1,1,3,113,Bronze
3199,13,8,6329.52,4,4,4,444,Platinum
3200,39,5,1001.75,3,2,1,321,Gold
3201,21,7,5655.87,3,3,4,334,Gold
3202,11,8,4083.36,4,4,3,443,Platinum
3203,7,3,1744.21,4,1,1,411,Gold
3204,34,9,3570.01,3,4,3,343,Gold
3205,96,6,2261.79,1,2,2,122,Bronze
3206,75,7,2991.01,2,3,3,233,Silver
3207,81,5,1263.28,2,2,1,221,Silver
3208,53,8,4121.17,2,4,3,243,Silver
3209,9,4,1732.03,4,1,1,411,Gold
3210,9,5,2023.69,4,2,2,422,Platinum
3211,35,3,2302.94,3,1,2,312,Gold
3212,99,8,7666.65,1,4,4,144,Bronze
3213,68,5,2122.62,2,2,2,222,Silver
3214,68,4,2969.77,2,1,3,213,Silver
3215,66,7,7247.33,2,3,4,234,Silver
3216,0,4,1236.19,4,1,1,411,Gold
3217,8,11,5564.08,4,4,4,444,Platinum
3218,216,5,1526.81,1,2,1,121,Bronze
3219,27,8,2096.27,3,4,2,342,Gold
3220,40,8,4304.22,3,4,4,344,Gold
3221,111,10,4743.61,1,4,4,144,Bronze
3222,15,2,808.85,4,1,1,411,Gold
3223,14,8,4605.4,4,4,4,444,Platinum
3224,51,9,4001.52,2,4,3,243,Silver
3225,8,7,4805.02,4,3,4,434,Platinum
3226,20,4,366.05,3,1,1,311,Silver
3227,3,6,3386.57,4,2,3,423,Platinum
3228,40,7,5814.45,3,3,4,334,Gold
3230,69,5,3890,2,2,3,223,Silver
3231,1,7,3569.02,4,3,3,433,Platinum
3232,8,13,8903.62,4,4,4,444,Platinum
3233,80,3,781.46,2,1,1,211,Bronze
3234,149,2,943.2,1,1,1,111,Bronze
3235,222,1,574.62,1,1,1,111,Bronze
3237,176,7,3919.85,1,3,3,133,Bronze
3238,29,5,2076.89,3,2,2,322,Gold
3239,2,6,1768.67,4,2,1,421,Platinum
3240,38,10,5534.52,3,4,4,344,Gold
3241,7,7,3770.63,4,3,3,433,Platinum
3242,49,8,8252.69,2,4,4,244,Silver
3243,163,4,1202.87,1,1,1,111,Bronze
3244,21,4,1007.13,3,1,1,311,Silver
3245,93,6,1935.51,1,2,2,122,Bronze
3246,99,5,1947.8,1,2,2,122,Bronze
3247,44,8,3802.55,3,4,3,343,Gold
3248,58,4,872.39,2,1,1,211,Bronze
3249,33,8,6400,3,4,4,344,Gold
3250,85,6,2762.53,2,2,2,222,Silver
3251,7,11,6264.88,4,4,4,444,Platinum
3252,18,7,2574.5,4,3,2,432,Platinum
3253,5,3,4031.65,4,1,3,413,Platinum
3254,31,7,2001.91,3,3,2,332,Gold
3255,2,6,5322.56,4,2,4,424,Platinum
3256,12,10,7287.87,4,4,4,444,Platinum
3257,6,3,2064.46,4,1,2,412,Platinum
3258,17,8,4821.9,4,4,4,444,Platinum
3259,32,2,421.01,3,1,1,311,Silver
3260,124,3,1938.37,1,1,2,112,Bronze
3261,38,7,4363.99,3,3,4,334,Gold
3262,1,10,4290.81,4,4,4,444,Platinum
3263,23,5,843.71,3,2,1,321,Gold
3264,23,9,4240.24,3,4,4,344,Gold
3265,88,7,741.13,2,3,1,231,Silver
3266,71,7,2269.93,2,3,2,232,Silver
3267,88,6,4449.68,2,2,4,224,Silver
3268,132,6,4250.46,1,2,4,124,Bronze
3269,35,4,1892.56,3,1,2,312,Gold
3270,122,5,2201.06,1,2,2,122,Bronze
3271,90,5,1938.79,1,2,2,122,Bronze
3272,295,1,41.13,1,1,1,111,Bronze
3273,65,7,6133.65,2,3,4,234,Silver
3274,30,5,1519.4,3,2,1,321,Gold
3275,4,4,1581.05,4,1,1,411,Gold
3276,80,5,3655.39,2,2,3,223,Silver
3277,37,5,2535.98,3,2,2,322,Gold
3278,22,5,3216.13,3,2,3,323,Gold
3279,297,1,690.49,1,1,1,111,Bronze
3280,134,8,6881.08,1,4,4,144,Bronze
3281,59,2,987.82,2,1,1,211,Bronze
3282,16,4,2504.28,4,1,2,412,Platinum
3283,0,7,5058.9,4,3,4,434,Platinum
3284,278,6,2969.04,1,2,3,123,Bronze
3285,19,6,3092.14,3,2,3,323,Gold
3286,9,11,5817.44,4,4,4,444,Platinum
3287,76,3,3199.1,2,1,3,213,Silver
3288,32,6,4430.64,3,2,4,324,Gold
3289,69,5,3476.23,2,2,3,223,Silver
3290,2,8,6520.13,4,4,4,444,Platinum
3291,46,4,2199.04,2,1,2,212,Silver
3292,301,1,15.08,1,1,1,111,Bronze
3293,0,5,3649.71,4,2,3,423,Platinum
3294,62,4,2826.89,2,1,3,213,Silver
3295,19,8,5246.61,3,4,4,344,Gold
3296,64,11,4920.72,2,4,4,244,Silver
3297,58,6,1521.43,2,2,1,221,Silver
3298,4,5,4214.38,4,2,4,424,Platinum
3299,30,5,2747.57,3,2,2,322,Gold
3300,15,7,3936.44,4,3,3,433,Platinum
3301,42,5,1929.78,3,2,2,322,Gold
3302,20,5,2658.49,3,2,2,322,Gold
3303,20,5,2547.01,3,2,2,322,Gold
3304,78,10,4236.21,2,4,4,244,Silver
3305,39,2,124.79,3,1,1,311,Silver
3306,40,5,3473.13,3,2,3,323,Gold
3307,16,5,4311.99,4,2,4,424,Platinum
3308,67,3,953.15,2,1,1,211,Bronze
3309,24,5,2221.5,3,2,2,322,Gold
3310,51,5,3121.04,2,2,3,223,Silver
3311,65,4,1705.39,2,1,1,211,Bronze
3312,6,4,3123.03,4,1,3,413,Platinum
3313,54,6,2082.46,2,2,2,222,Silver
3314,58,6,2561.12,2,2,2,222,Silver
3315,1,7,4892.17,4,3,4,434,Platinum
3316,20,2,1924.03,3,1,2,312,Gold
3317,87,4,1213.31,2,1,1,211,Bronze
3318,151,4,3633.95,1,1,3,113,Bronze
3319,22,7,2464.61,3,3,2,332,Gold
3320,137,10,2739.5,1,4,2,142,Bronze
3321,96,3,324.78,1,1,1,111,Bronze
3322,2,4,1066.19,4,1,1,411,Gold
3323,115,5,2791.6,1,2,2,122,Bronze
3324,31,7,2986.96,3,3,3,333,Gold
3325,45,5,3028.2,3,2,3,323,Gold
3326,29,13,10422.04,3,4,4,344,Gold
3327,56,8,3782.79,2,4,3,243,Silver
3328,40,4,2068.3,3,1,2,312,Gold
3329,18,4,2083.26,4,1,2,412,Platinum
3330,22,9,3445.49,3,4,3,343,Gold
3331,36,5,3159.58,3,2,3,323,Gold
3332,5,6,2799.26,4,2,2,422,Platinum
3333,191,5,1911.08,1,2,2,122,Bronze
3334,73,8,2428.32,2,4,2,242,Silver
3335,3,7,3582.69,4,3,3,433,Platinum
3336,74,6,5824.48,2,2,4,224,Silver
3337,6,8,4608,4,4,4,444,Platinum
3338,4,4,1912.53,4,1,2,412,Platinum
3339,38,6,1163.92,3,2,1,321,Gold
3340,113,6,2364.51,1,2,2,122,Bronze
3341,49,4,921.62,2,1,1,211,Bronze
3342,100,7,2820.79,1,3,3,133,Bronze
3343,78,6,1490,2,2,1,221,Silver
3344,10,7,3962.06,4,3,3,433,Platinum
3345,31,5,1367,3,2,1,321,Gold
3346,48,3,1511.57,2,1,1,211,Bronze
3347,107,5,2978.04,1,2,3,123,Bronze
3348,129,3,1136.03,1,1,1,111,Bronze
3349,221,5,2496.51,1,2,2,122,Bronze
3350,38,6,5796.16,3,2,4,324,Gold
3351,39,6,3138.49,3,2,3,323,Gold
3352,30,7,2839.35,3,3,3,333,Gold
3353,30,7,2608.46,3,3,2,332,Gold
3354,182,2,1860.56,1,1,2,112,Bronze
3355,0,6,2464.61,4,2,2,422,Platinum
3356,4,5,2799.7,4,2,3,423,Platinum
3357,35,4,1441,3,1,1,311,Silver
3358,37,7,4447.21,3,3,4,334,Gold
3359,97,5,1120.87,1,2,1,121,Bronze
3360,57,8,4179.51,2,4,4,244,Silver
3361,44,6,4752.7,3,2,4,324,Gold
3362,86,3,558.49,2,1,1,211,Bronze
3363,4,6,1800.72,4,2,2,422,Platinum
3364,120,5,3473.79,1,2,3,123,Bronze
3365,71,6,4003.36,2,2,3,223,Silver
3366,44,4,2264.1,3,1,2,312,Gold
3367,82,6,4779.07,2,2,4,224,Silver
3368,29,5,3153.48,3,2,3,323,Gold
3369,76,6,2672.28,2,2,2,222,Silver
3370,42,7,4078.82,3,3,3,333,Gold
3371,41,9,4677.69,3,4,4,344,Gold
3372,31,6,2684.47,3,2,2,322,Gold
3373,44,5,4048.46,3,2,3,323,Gold
3374,1,4,5034.57,4,1,4,414,Platinum
3375,12,8,4285.94,4,4,4,444,Platinum
3376,93,5,2173.36,1,2,2,122,Bronze
3377,77,7,3395.35,2,3,3,233,Silver
3378,55,4,3399.02,2,1,3,213,Silver
3379,20,6,5599.08,3,2,4,324,Gold
3380,63,5,2793.81,2,2,2,222,Silver
3381,195,5,4829.4,1,2,4,124,Bronze
3382,19,10,4222.77,3,4,4,344,Gold
3383,29,6,4387.16,3,2,4,324,Gold
3384,29,6,2050.66,3,2,2,322,Gold
3385,54,4,1175.54,2,1,1,211,Bronze
3386,7,5,2633.5,4,2,2,422,Platinum
3387,82,8,5318.69,2,4,4,244,Silver
3388,25,8,3516.78,3,4,3,343,Gold
3389,54,6,4462.32,2,2,4,224,Silver
3390,18,5,3952.89,4,2,3,423,Platinum
3391,19,5,2201.58,3,2,2,322,Gold
3392,74,1,114.93,2,1,1,211,Bronze
3393,2,5,2095.77,4,2,2,422,Platinum
3394,19,5,4073.2,3,2,3,323,Gold
3395,9,7,2586.85,4,3,2,432,Platinum
3396,71,2,119.73,2,1,1,211,Bronze
3397,89,2,808.85,1,1,1,111,Bronze
3398,65,5,2666.06,2,2,2,222,Silver
3399,37,5,3084.76,3,2,3,323,Gold
3400,26,4,1402.9,3,1,1,311,Silver
3401,66,6,3847.02,2,2,3,223,Silver
3402,12,9,6036.19,4,4,4,444,Platinum
3403,133,4,3253.38,1,1,3,113,Bronze
3404,51,5,2729.79,2,2,2,222,Silver
3405,52,9,6167.71,2,4,4,244,Silver
3406,46,10,5463.64,2,4,4,244,Silver
3407,18,8,3669.36,4,4,3,443,Platinum
3408,22,5,1355.24,3,2,1,321,Gold
3409,73,7,3009.3,2,3,3,233,Silver
3410,241,3,1731.84,1,1,1,111,Bronze
3411,30,7,5772.78,3,3,4,334,Gold
3412,44,4,2417.74,3,1,2,312,Gold
3413,25,4,4076.18,3,1,3,313,Gold
3414,162,3,1734.6,1,1,1,111,Bronze
3415,61,6,4669.3,2,2,4,224,Silver
3416,122,3,1207.08,1,1,1,111,Bronze
3417,95,8,3975.14,1,4,3,143,Bronze
3418,90,5,2033.01,1,2,2,122,Bronze
3419,5,3,2591.33,4,1,2,412,Platinum
3420,5,11,6808.18,4,4,4,444,Platinum
3421,28,10,4255.89,3,4,4,344,Gold
3422,32,5,2127.64,3,2,2,322,Gold
3423,77,4,751.32,2,1,1,211,Bronze
3424,153,2,2056.27,1,1,2,112,Bronze
3425,18,6,3350.14,4,2,3,423,Platinum
3426,45,6,3713.52,3,2,3,323,Gold
3427,1,8,3921,4,4,3,443,Platinum
3428,91,1,509.97,1,1,1,111,Bronze
3429,121,4,2242.33,1,1,2,112,Bronze
3430,63,7,1653.02,2,3,1,231,Silver
3431,28,10,6022.12,3,4,4,344,Gold
3432,106,8,3707.7,1,4,3,143,Bronze
3433,0,10,5925.74,4,4,4,444,Platinum
3434,64,5,1831.51,2,2,2,222,Silver
3435,136,5,2294.25,1,2,2,122,Bronze
3436,22,7,3302.82,3,3,3,333,Gold
3437,102,5,2340.72,1,2,2,122,Bronze
3438,174,5,3180.64,1,2,3,123,Bronze
3439,74,6,2109.28,2,2,2,222,Silver
3440,32,5,1243.65,3,2,1,321,Gold
3441,138,5,2119.43,1,2,2,122,Bronze
3442,203,4,1535.84,1,1,1,111,Bronze
3443,29,6,3128.74,3,2,3,323,Gold
3444,39,2,1447.98,3,1,1,311,Silver
3445,14,6,3864.46,4,2,3,423,Platinum
3446,4,2,308.78,4,1,1,411,Gold
3447,83,11,4324.39,2,4,4,244,Silver
3448,10,5,2616.8,4,2,2,422,Platinum
3449,149,4,1541.16,1,1,1,111,Bronze
3450,98,6,5577.06,1,2,4,124,Bronze
3451,15,9,4489.09,4,4,4,444,Platinum
3452,2,2,1820.57,4,1,2,412,Platinum
3453,72,6,2341.29,2,2,2,222,Silver
3454,115,5,1340.11,1,2,1,121,Bronze
3455,9,6,1766.48,4,2,1,421,Platinum
3456,63,3,2399.59,2,1,2,212,Silver
3457,97,3,1802.9,1,1,2,112,Bronze
3458,108,4,1804.88,1,1,2,112,Bronze
3459,66,3,2667.14,2,1,2,212,Silver
3460,55,9,8321.81,2,4,4,244,Silver
3461,136,7,4233.2,1,3,4,134,Bronze
3462,21,5,4416.71,3,2,4,324,Gold
3463,57,4,993.92,2,1,1,211,Bronze
3464,17,2,299.27,4,1,1,411,Gold
3465,72,10,4946.67,2,4,4,244,Silver
3466,68,3,272.79,2,1,1,211,Bronze
3467,5,6,5135,4,2,4,424,Platinum
3468,1,7,1770.36,4,3,1,431,Platinum
3469,36,4,1625.44,3,1,1,311,Silver
3470,2,8,7228.8,4,4,4,444,Platinum
3471,148,4,1914.1,1,1,2,112,Bronze
3472,5,6,2779.58,4,2,2,422,Platinum
3473,12,4,1504.21,4,1,1,411,Gold
3474,71,5,2358.99,2,2,2,222,Silver
3475,3,4,2515.14,4,1,2,412,Platinum
3476,50,5,1152.36,2,2,1,221,Silver
